source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year,CCG_Name,ICB_Code,ICB_Name
8,CCG,03R,E38000190,NHS Wakefield CCG,202 473,192 218,4 839,5 416,March,2021,NHS Wakefield CCG,QWO,NHS West Yorkshire Integrated Care Board
8,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,182 307,171 170,5 613,5 524,March,2021,NA,NA,NA
8,CCG,04C,E38000097,NHS Leicester City CCG,210 321,196 135,7 124,7 062,March,2021,NA,NA,NA
8,CCG,04F,E38000107,NHS Milton Keynes CCG,128 099,121 198,4 386,2 515,March,2021,NA,NA,NA
8,CCG,04V,E38000201,NHS West Leicestershire CCG,204 553,193 411,5 713,5 429,March,2021,NA,NA,NA
8,CCG,04Y,E38000028,NHS Cannock Chase CCG,64 837,58 514,2 827,3 496,March,2021,NA,NA,NA
8,CCG,05A,E38000038,NHS Coventry and Rugby CCG,211 087,194 839,8 910,7 338,March,2021,NA,NA,NA
8,CCG,05C,E38000046,NHS Dudley CCG,163 405,125 755,12 675,24 975,March,2021,NA,NA,NA
8,CCG,05D,E38000053,NHS East Staffordshire CCG,64 950,57 005,2 749,5 196,March,2021,NA,NA,NA
8,CCG,05G,E38000126,NHS North Staffordshire CCG,98 899,87 060,5 698,6 141,March,2021,NA,NA,NA
8,CCG,05H,E38000195,NHS Warwickshire North CCG,93 858,78 947,10 869,4 042,March,2021,NA,NA,NA
8,CCG,05L,E38000144,NHS Sandwell and West Birmingham CCG,248 132,223 539,13 090,11 503,March,2021,NA,NA,NA
8,CCG,05N,E38000147,NHS Shropshire CCG,167 143,151 336,5 306,10 501,March,2021,NA,NA,NA
8,CCG,05Q,E38000153,NHS South East Staffs and Seisdon and Peninsular CCG,88 384,81 780,3 458,3 146,March,2021,NA,NA,NA
8,CCG,05R,E38000164,NHS South Warwickshire CCG,150 527,138 642,4 299,7 586,March,2021,NA,NA,NA
8,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,70 113,65 484,2 298,2 331,March,2021,NA,NA,NA
8,CCG,05W,E38000175,NHS Stoke on Trent CCG,116 863,101 528,10 424,4 911,March,2021,NA,NA,NA
8,CCG,05X,E38000183,NHS Telford & Wrekin CCG,88 863,82 884,2 746,3 233,March,2021,NA,NA,NA
8,CCG,05Y,E38000191,NHS Walsall CCG,161 376,126 331,25 705,9 340,March,2021,NA,NA,NA
8,CCG,06A,E38000210,NHS Wolverhampton CCG,103 524,93 577,4 393,5 554,March,2021,NA,NA,NA
8,CCG,06F,E38000010,NHS Bedfordshire CCG,227 211,215 560,5 768,5 883,March,2021,NA,NA,NA
8,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,461 859,437 101,12 349,12 409,March,2021,NA,NA,NA
8,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,270 206,246 123,10 245,13 838,March,2021,NA,NA,NA
8,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,221 972,212 706,4 189,5 077,March,2021,NA,NA,NA
8,CCG,06N,E38000079,NHS Herts Valleys CCG,269 166,247 452,9 602,12 112,March,2021,NA,NA,NA
8,CCG,06P,E38000102,NHS Luton CCG,94 141,87 757,3 356,3 028,March,2021,NA,NA,NA
8,CCG,06Q,E38000106,NHS Mid Essex CCG,195 191,173 294,9 514,12 383,March,2021,NA,NA,NA
8,CCG,06T,E38000117,NHS North East Essex CCG,181 404,169 378,7 786,4 240,March,2021,NA,NA,NA
8,CCG,07G,E38000185,NHS Thurrock CCG,87 474,82 026,1 687,3 761,March,2021,NA,NA,NA
8,CCG,07H,E38000197,NHS West Essex CCG,132 636,124 073,5 454,3 109,March,2021,NA,NA,NA
8,CCG,07K,E38000204,NHS West Suffolk CCG,128 813,120 823,2 398,5 592,March,2021,NA,NA,NA
8,CCG,07L,E38000004,NHS Barking & Dagenham CCG,80 191,71 765,3 952,4 474,March,2021,NA,NA,NA
8,CCG,07P,E38000020,NHS Brent CCG,163 256,144 970,7 447,10 839,March,2021,NA,NA,NA
8,CCG,07T,E38000035,NHS City and Hackney CCG,144 781,132 926,7 492,4 363,March,2021,NA,NA,NA
8,CCG,07W,E38000048,NHS Ealing CCG,186 672,177 585,5 457,3 630,March,2021,NA,NA,NA
8,CCG,07Y,E38000084,NHS Hounslow CCG,120 023,112 573,4 072,3 378,March,2021,NA,NA,NA
8,CCG,08C,E38000070,NHS Hammersmith and Fulham CCG,98 369,92 244,2 166,3 959,March,2021,NA,NA,NA
8,CCG,08E,E38000074,NHS Harrow CCG,115 319,103 959,5 110,6 250,March,2021,NA,NA,NA
8,CCG,08F,E38000077,NHS Havering CCG,98 877,88 820,4 284,5 773,March,2021,NA,NA,NA
8,CCG,08G,E38000082,NHS Hillingdon CCG,126 176,117 683,4 875,3 618,March,2021,NA,NA,NA
8,CCG,08M,E38000113,NHS Newham CCG,150 783,138 043,8 099,4 641,March,2021,NA,NA,NA
8,CCG,08N,E38000138,NHS Redbridge CCG,139 497,124 498,7 397,7 602,March,2021,NA,NA,NA
8,CCG,08V,E38000186,NHS Tower Hamlets CCG,158 746,146 124,7 775,4 847,March,2021,NA,NA,NA
8,CCG,08W,E38000192,NHS Waltham Forest CCG,105 468,98 881,3 443,3 144,March,2021,NA,NA,NA
8,CCG,08Y,E38000202,"NHS West London (Kensington and Chelsea, Queen’s Park and Paddington)",120 800,112 127,3 884,4 789,March,2021,NA,NA,NA
8,CCG,09A,E38000031,NHS Central London (Westminster) CCG,87 033,81 922,3 095,2 016,March,2021,NA,NA,NA
8,CCG,09D,E38000021,NHS Brighton & Hove CCG,134 750,126 663,3 649,4 438,March,2021,NA,NA,NA
8,CCG,10C,E38000178,NHS Surrey Heath CCG,44 849,42 746,1 163,940,March,2021,NA,NA,NA
8,CCG,10J,E38000120,NHS North Hampshire CCG,106 706,101 229,2 785,2 692,March,2021,NA,NA,NA
8,CCG,10K,E38000059,NHS Fareham and Gosport CCG,102 717,92 951,3 773,5 993,March,2021,NA,NA,NA
8,CCG,10L,E38000087,NHS Isle of Wight CCG,94 926,86 435,4 239,4 252,March,2021,NA,NA,NA
8,CCG,10Q,E38000136,NHS Oxfordshire CCG,397 704,343 354,29 282,25 068,March,2021,NA,NA,NA
8,CCG,10R,E38000137,NHS Portsmouth CCG,101 694,92 286,4 378,5 030,March,2021,NA,NA,NA
8,CCG,10V,E38000154,NHS South Eastern Hampshire CCG,101 235,92 341,4 014,4 880,March,2021,NA,NA,NA
8,CCG,10X,E38000167,NHS Southampton CCG,134 883,126 892,4 315,3 676,March,2021,NA,NA,NA
8,CCG,11A,E38000198,NHS West Hampshire CCG,273 608,249 767,9 480,14 361,March,2021,NA,NA,NA
8,CCG,11J,E38000045,NHS Dorset CCG,428 372,397 983,10 008,20 381,March,2021,NHS Dorset CCG,QVV,NHS Dorset Integrated Care Board
8,CCG,11M,E38000062,NHS Gloucestershire CCG,339 645,319 501,7 868,12 276,March,2021,NHS Gloucestershire CCG,QR1,NHS Gloucestershire Integrated Care Board
8,CCG,11N,E38000089,NHS Kernow CCG,360 020,328 025,11 194,20 801,March,2021,NHS Kernow CCG,QT6,NHS Cornwall and the Isles of Scilly Integrated Care Board
8,CCG,11X,E38000150,NHS Somerset CCG,296 668,269 111,14 057,13 500,March,2021,NHS Somerset CCG,QSL,NHS Somerset Integrated Care Board
8,CCG,12F,E38000208,NHS Wirral CCG,212 085,191 973,10 254,9 858,March,2021,NA,NA,NA
8,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,272 844,231 388,12 803,28 653,March,2021,NHS Newcastle Gateshead CCG,QHM,NHS North East and North Cumbria Integrated Care Board
8,CCG,14L,E38000217,NHS Manchester CCG,276 543,250 102,15 770,10 671,March,2021,NHS Manchester CCG,QOP,NHS Greater Manchester Integrated Care Board
8,CCG,14Y,E38000223,NHS Buckinghamshire CCG,245 504,223 347,7 651,14 506,March,2021,NA,NA,NA
8,CCG,15A,E38000221,NHS Berkshire West CCG,254 424,227 003,9 488,17 933,March,2021,NA,NA,NA
8,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",482 900,437 665,22 388,22 847,March,2021,NA,NA,NA
9,CCG,00L,E38000130,NHS Northumberland CCG,148 804,141 797,3 519,3 488,May,2021,NHS Northumberland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,00N,E38000163,NHS South Tyneside CCG,57 895,54 237,1 965,1 693,May,2021,NHS South Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,00P,E38000176,NHS Sunderland CCG,110 618,102 956,5 211,2 451,May,2021,NHS Sunderland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,65 340,60 438,2 611,2 291,May,2021,NHS Blackburn with Darwen CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,00R,E38000015,NHS Blackpool CCG,73 986,69 367,3 447,1 172,May,2021,NHS Blackpool CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,00T,E38000016,NHS Bolton CCG,122 916,110 361,6 983,5 572,May,2021,NHS Bolton CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,00V,E38000024,NHS Bury CCG,36 605,26 818,2 577,7 210,May,2021,NHS Bury CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,64 599,59 572,2 702,2 325,May,2021,NHS Chorley and South Ribble CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,00Y,E38000135,NHS Oldham CCG,89 109,82 290,4 467,2 352,May,2021,NHS Oldham CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,01A,E38000050,NHS East Lancashire CCG,138 536,127 016,5 573,5 947,May,2021,NHS East Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",80 437,74 568,3 855,2 014,May,2021,"NHS Heywood, Middleton and Rochdale CCG",QOP,NHS Greater Manchester Integrated Care Board
9,CCG,01E,E38000227,NHS Greater Preston CCG,74 610,68 799,2 776,3 035,May,2021,NHS Greater Preston CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,01F,E38000068,NHS Halton CCG,50 115,45 350,2 273,2 492,May,2021,NHS Halton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,01G,E38000143,NHS Salford CCG,107 759,94 371,5 824,7 564,May,2021,NHS Salford CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,01H,E38000215,NHS North Cumbria CCG,156 674,141 611,4 989,10 074,May,2021,NHS North Cumbria CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,01J,E38000091,NHS Knowsley CCG,64 649,60 121,2 861,1 667,May,2021,NHS Knowsley CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,01K,E38000228,NHS Morecambe Bay CCG,129 108,120 529,5 004,3 575,May,2021,NHS Morecambe Bay CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,01T,E38000161,NHS South Sefton CCG,48 395,45 437,1 631,1 327,May,2021,NHS South Sefton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,01V,E38000170,NHS Southport and Formby CCG,48 702,45 522,1 389,1 791,May,2021,NHS Southport and Formby CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,01W,E38000174,NHS Stockport CCG,125 109,115 508,4 893,4 708,May,2021,NHS Stockport CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,01X,E38000172,NHS St Helens CCG,64 638,59 380,2 638,2 620,May,2021,NHS St Helens CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,94 356,84 855,5 187,4 314,May,2021,NHS Tameside and Glossop CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,02A,E38000187,NHS Trafford CCG,62 054,54 992,3 597,3 465,May,2021,NHS Trafford CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,02E,E38000194,NHS Warrington CCG,89 152,83 464,2 168,3 520,May,2021,NHS Warrington CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,02G,E38000200,NHS West Lancashire CCG,42 638,39 942,1 440,1 256,May,2021,NHS West Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,02H,E38000205,NHS Wigan Borough CCG,96 826,86 702,4 213,5 911,May,2021,NHS Wigan Borough CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,02M,E38000226,NHS Fylde and Wyre CCG,79 946,73 055,3 569,3 322,May,2021,NHS Fylde and Wyre CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
9,CCG,02P,E38000006,NHS Barnsley CCG,105 968,97 575,3 887,4 506,May,2021,NA,NA,NA
9,CCG,02Q,E38000008,NHS Bassetlaw CCG,51 752,49 032,1 397,1 323,May,2021,NA,NA,NA
9,CCG,02T,E38000025,NHS Calderdale CCG,88 603,83 736,2 264,2 603,May,2021,NHS Calderdale CCG,QWO,NHS West Yorkshire Integrated Care Board
9,CCG,02X,E38000044,NHS Doncaster CCG,124 200,115 072,5 057,4 071,May,2021,NA,NA,NA
9,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,130 417,122 280,4 539,3 598,May,2021,NA,NA,NA
9,CCG,03F,E38000085,NHS Hull CCG,104 943,97 709,4 589,2 645,May,2021,NA,NA,NA
9,CCG,03H,E38000119,NHS North East Lincolnshire CCG,85 164,80 010,2 392,2 762,May,2021,NA,NA,NA
9,CCG,03K,E38000122,NHS North Lincolnshire CCG,82 699,76 648,2 058,3 993,May,2021,NA,NA,NA
9,CCG,03L,E38000141,NHS Rotherham CCG,116 001,108 242,3 803,3 956,May,2021,NA,NA,NA
9,CCG,03N,E38000146,NHS Sheffield CCG,249 817,232 847,8 450,8 520,May,2021,NA,NA,NA
9,CCG,03Q,E38000188,NHS Vale of York CCG,135 847,129 459,3 546,2 842,May,2021,NA,NA,NA
9,CCG,03R,E38000190,NHS Wakefield CCG,171 112,161 259,4 404,5 449,May,2021,NHS Wakefield CCG,QWO,NHS West Yorkshire Integrated Care Board
9,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,149 571,140 361,4 342,4 868,May,2021,NA,NA,NA
9,CCG,04C,E38000097,NHS Leicester City CCG,166 366,154 359,5 774,6 233,May,2021,NA,NA,NA
9,CCG,04V,E38000201,NHS West Leicestershire CCG,173 846,165 447,4 605,3 794,May,2021,NA,NA,NA
9,CCG,04Y,E38000028,NHS Cannock Chase CCG,50 754,45 379,2 359,3 016,May,2021,NA,NA,NA
9,CCG,05D,E38000053,NHS East Staffordshire CCG,56 865,50 962,2 021,3 882,May,2021,NA,NA,NA
9,CCG,05G,E38000126,NHS North Staffordshire CCG,75 577,69 513,2 799,3 265,May,2021,NA,NA,NA
9,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,75 538,70 763,3 277,1 498,May,2021,NA,NA,NA
9,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,60 071,56 215,1 994,1 862,May,2021,NA,NA,NA
9,CCG,05W,E38000175,NHS Stoke on Trent CCG,97 810,86 004,8 513,3 293,May,2021,NA,NA,NA
9,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,400 021,377 107,11 230,11 684,May,2021,NA,NA,NA
9,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,222 605,206 652,5 920,10 033,May,2021,NA,NA,NA
9,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,176 068,168 593,3 175,4 300,May,2021,NA,NA,NA
9,CCG,06N,E38000079,NHS Herts Valley CCG,225 422,209 336,8 295,7 791,May,2021,NA,NA,NA
9,CCG,06Q,E38000106,NHS Mid Essex CCG,148 398,141 086,3 544,3 768,May,2021,NA,NA,NA
9,CCG,06T,E38000117,NHS North East Essex CCG,155 023,144 487,6 797,3 739,May,2021,NA,NA,NA
9,CCG,07G,E38000185,NHS Thurrock CCG,66 460,62 216,1 172,3 072,May,2021,NA,NA,NA
9,CCG,07H,E38000197,NHS West Essex CCG,112 346,105 878,3 574,2 894,May,2021,NA,NA,NA
9,CCG,07K,E38000204,NHS West Suffolk CCG,103 459,96 344,2 012,5 103,May,2021,NA,NA,NA
9,CCG,09D,E38000021,NHS Brighton and Hove CCG,117 666,110 551,3 427,3 688,May,2021,NA,NA,NA
9,CCG,10Q,E38000136,NHS Oxfordshire CCG,312 082,282 551,18 269,11 262,May,2021,NA,NA,NA
9,CCG,10R,E38000137,NHS Portsmouth CCG,74 108,69 774,2 448,1 886,May,2021,NA,NA,NA
9,CCG,11J,E38000045,NHS Dorset CCG,345 527,328 417,8 399,8 711,May,2021,NHS Dorset CCG,QVV,NHS Dorset Integrated Care Board
9,CCG,11M,E38000062,NHS Gloucestershire CCG,289 395,275 149,7 183,7 063,May,2021,NHS Gloucestershire CCG,QR1,NHS Gloucestershire Integrated Care Board
9,CCG,11N,E38000089,NHS Kernow CCG,303 401,281 443,8 458,13 500,May,2021,NHS Kernow CCG,QT6,NHS Cornwall and the Isles of Scilly Integrated Care Board
9,CCG,11X,E38000150,NHS Somerset CCG,210 212,189 572,9 355,11 285,May,2021,NHS Somerset CCG,QSL,NHS Somerset Integrated Care Board
9,CCG,12F,E38000208,NHS Wirral CCG,160 996,147 795,6 941,6 260,May,2021,NA,NA,NA
9,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,208 147,192 660,8 269,7 218,May,2021,NHS Newcastle Gateshead CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,14L,E38000217,NHS Manchester CCG,227 372,205 415,13 644,8 313,May,2021,NHS Manchester CCG,QOP,NHS Greater Manchester Integrated Care Board
9,CCG,14Y,E38000223,NHS Buckinghamshire CCG,204 506,192 013,5 733,6 760,May,2021,NA,NA,NA
9,CCG,15A,E38000221,NHS Berkshire West CCG,207 695,189 281,7 167,11 247,May,2021,NA,NA,NA
9,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",392 750,365 151,16 728,10 871,May,2021,NA,NA,NA
9,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,504 951,460 503,24 528,19 920,May,2021,NHS Birmingham and Solihull CCG,QHL,NHS Birmingham and Solihull Integrated Care Board
9,CCG,15F,E38000225,NHS Leeds CCG,375 873,350 249,12 004,13 620,May,2021,NHS Leeds CCG,QWO,NHS West Yorkshire Integrated Care Board
9,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,462 994,432 350,11 910,18 734,May,2021,NHS Derby and Derbyshire CCG,QJ2,NHS Derby and Derbyshire Integrated Care Board
9,CCG,15N,E38000230,NHS Devon CCG,607 220,564 402,22 062,20 756,May,2021,NHS Devon CCG,QJK,NHS Devon Integrated Care Board
9,CCG,16C,E38000247,NHS Tees Valley CCG,311 406,284 830,9 988,16 588,May,2021,NHS Tees Valley CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,18C,E38000236,NHS Herefordshire CCG,365 125,343 729,13 447,7 949,May,2021,NA,NA,NA
9,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,489 252,457 560,13 043,18 649,May,2021,NHS Norfolk and Waveney CCG,QMM,NHS Norfolk and Waveney Integrated Care Board
9,CCG,27D,E38000233,NHS Cheshire CCG,306 900,278 142,13 986,14 772,May,2021,NHS Cheshire CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,36J,E38000232,NHS Bradford District and Craven CCG,313 720,291 647,7 941,14 132,May,2021,NHS Bradford District and Craven CCG,QWO,NHS West Yorkshire Integrated Care Board
9,CCG,36L,E38000245,NHS South West London CCG,579 859,533 403,26 909,19 547,May,2021,NA,NA,NA
9,CCG,42D,E38000241,NHS North Yorkshire CCG,201 467,190 730,4 539,6 198,May,2021,NA,NA,NA
9,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,463 174,434 056,14 662,14 456,May,2021,NA,NA,NA
9,CCG,70F,E38000248,NHS West Sussex CCG,353 741,331 959,9 931,11 851,May,2021,NA,NA,NA
9,CCG,71E,E38000238,NHS Lincolnshire CCG,321 940,300 371,9 711,11 858,May,2021,NHS Lincolnshire CCG,QJM,NHS Lincolnshire Integrated Care Board
9,CCG,72Q,E38000244,NHS South East London CCG,645 027,580 152,33 955,30 920,May,2021,NA,NA,NA
9,CCG,78H,E38000242,NHS Northamptonshire CCG,307 135,291 910,7 335,7 890,May,2021,NHS Northamptonshire CCG,QPM,NHS Northamptonshire Integrated Care Board
9,CCG,84H,E38000234,NHS County Durham CCG,293 289,276 038,7 873,9 378,May,2021,NHS County Durham CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,91Q,E38000237,NHS Kent and Medway CCG,726 753,669 147,27 855,29 751,May,2021,NA,NA,NA
9,CCG,92A,E38000246,NHS Surrey Heartlands CCG,386 978,360 016,14 696,12 266,May,2021,NHS Surrey Heartlands CCG,QXU,NHS Surrey Heartlands Integrated Care Board
9,CCG,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",429 859,402 654,11 066,16 139,May,2021,NA,NA,NA
9,CCG,93C,E38000240,NHS North Central London CCG,541 355,500 832,23 880,16 643,May,2021,NA,NA,NA
9,CCG,97R,E38000235,NHS East Sussex CCG,245 005,224 004,13 051,7 950,May,2021,NA,NA,NA
9,CCG,99A,E38000101,NHS Liverpool CCG,215 722,196 423,11 265,8 034,May,2021,NHS Liverpool CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
9,CCG,99C,E38000127,NHS North Tyneside CCG,89 857,84 413,3 339,2 105,May,2021,NHS North Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
9,CCG,99E,E38000007,NHS Basildon and Brentwood CCG,97 752,91 726,2 061,3 965,May,2021,NA,NA,NA
9,CCG,99F,E38000030,NHS Castle Point and Rochford CCG,68 975,64 273,1 425,3 277,May,2021,NA,NA,NA
9,CCG,99G,E38000168,NHS Southend CCG,71 250,64 995,1 787,4 468,May,2021,NA,NA,NA
9,CCG,A3A8R,E38000255,NHS North East London CCG,747 200,681 278,37 090,28 832,May,2021,NA,NA,NA
9,CCG,B2M3M,E38000251,NHS Coventry and Warwickshire CCG,389 234,359 278,19 571,10 385,May,2021,NA,NA,NA
9,CCG,D2P2L,E38000250,NHS Black Country and West Birmingham CCG,549 419,488 327,31 352,29 740,May,2021,NA,NA,NA
9,CCG,D4U1Y,E38000252,NHS Frimley CCG,289 526,272 404,10 402,6 720,May,2021,NA,NA,NA
9,CCG,D9Y0V,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",653 673,613 931,21 141,18 601,May,2021,NA,NA,NA
9,CCG,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",381 349,356 739,11 374,13 236,May,2021,NA,NA,NA
9,CCG,M2L0M,E38000257,NHS Shropshire and Telford and Wrekin CCG,206 713,192 047,8 085,6 581,May,2021,NA,NA,NA
9,CCG,W2U3Z,E38000256,NHS North West London CCG,903 612,836 359,33 162,34 091,May,2021,NA,NA,NA
9,CCG,X2C4Y,E38000254,NHS Kirklees CCG,185 958,176 202,4 631,5 125,May,2021,NA,NA,NA
10,CCG,00L,E38000130,NHS Northumberland CCG,189 752,177 498,6 361,5 893,November,2021,NHS Northumberland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,00N,E38000163,NHS South Tyneside CCG,71 475,65 818,3 004,2 653,November,2021,NHS South Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,00P,E38000176,NHS Sunderland CCG,142 879,128 395,8 168,6 316,November,2021,NHS Sunderland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,86 332,78 003,4 898,3 431,November,2021,NHS Blackburn with Darwen CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,00R,E38000015,NHS Blackpool CCG,96 628,86 392,6 845,3 391,November,2021,NHS Blackpool CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,00T,E38000016,NHS Bolton CCG,163 883,145 285,10 655,7 943,November,2021,NHS Bolton CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,00V,E38000024,NHS Bury CCG,65 127,51 442,3 417,10 268,November,2021,NHS Bury CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,83 500,75 384,4 180,3 936,November,2021,NHS Chorley and South Ribble CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,00Y,E38000135,NHS Oldham CCG,118 671,106 189,7 372,5 110,November,2021,NHS Oldham CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,01A,E38000050,NHS East Lancashire CCG,187 890,168 964,10 326,8 600,November,2021,NHS East Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",110 607,99 301,6 523,4 783,November,2021,"NHS Heywood, Middleton and Rochdale CCG",QOP,NHS Greater Manchester Integrated Care Board
10,CCG,01E,E38000227,NHS Greater Preston CCG,103 856,90 495,6 241,7 120,November,2021,NHS Greater Preston CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,01F,E38000068,NHS Halton CCG,66 917,59 720,3 668,3 529,November,2021,NHS Halton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,01G,E38000143,NHS Salford CCG,136 741,118 577,9 321,8 843,November,2021,NHS Salford CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,01H,E38000215,NHS North Cumbria CCG,196 255,176 867,7 552,11 836,November,2021,NHS North Cumbria CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,01J,E38000091,NHS Knowsley CCG,86 107,77 276,5 364,3 467,November,2021,NHS Knowsley CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,01K,E38000228,NHS Morecambe Bay CCG,172 544,158 561,7 866,6 117,November,2021,NHS Morecambe Bay CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,01T,E38000161,NHS South Sefton CCG,63 765,58 403,3 061,2 301,November,2021,NHS South Sefton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,01V,E38000170,NHS Southport and Formby CCG,65 156,59 459,3 252,2 445,November,2021,NHS Southport and Formby CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,01W,E38000174,NHS Stockport CCG,167 534,152 548,7 678,7 308,November,2021,NHS Stockport CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,01X,E38000172,NHS St Helens CCG,84 844,75 190,4 398,5 256,November,2021,NHS St Helens CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,120 771,106 607,7 385,6 779,November,2021,NHS Tameside and Glossop CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,02A,E38000187,NHS Trafford CCG,85 699,74 700,5 180,5 819,November,2021,NHS Trafford CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,02E,E38000194,NHS Warrington CCG,108 892,100 572,3 798,4 522,November,2021,NHS Warrington CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,02G,E38000200,NHS West Lancashire CCG,57 402,51 806,2 837,2 759,November,2021,NHS West Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
